@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
437,3291,262,377,6355,0.056001,0.926259,0.897219,0.926259,0.102781,0.911508,0.356636,2.597213,0.280227
438,3290,263,377,6355,0.056001,0.925978,0.897191,0.925978,0.102809,0.911357,0.356539,2.597132,0.281176
439,3290,263,376,6356,0.055853,0.925978,0.897436,0.925978,0.102564,0.911484,0.356441,2.597841,0.281667
440,3289,264,376,6356,0.055853,0.925697,0.897408,0.925697,0.102592,0.911333,0.356344,2.59776,0.281818
441,3289,264,375,6357,0.055704,0.925697,0.897653,0.925697,0.102347,0.911459,0.356247,2.598469,0.283056
442,3289,264,374,6358,0.055556,0.925697,0.897898,0.925697,0.102102,0.911585,0.35615,2.599178,0.283333
443,3288,265,372,6360,0.055258,0.925415,0.898361,0.925415,0.101639,0.911687,0.355858,2.600518,0.2835
444,3287,266,372,6360,0.055258,0.925134,0.898333,0.925134,0.101667,0.911536,0.355761,2.600437,0.285
445,3286,267,372,6360,0.055258,0.924852,0.898305,0.924852,0.101695,0.911385,0.355664,2.600357,0.286
446,3285,268,372,6360,0.055258,0.924571,0.898277,0.924571,0.101723,0.911234,0.355566,2.600276,0.29
