@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1603,6453,279,377,3176,0.106108,0.958556,0.944802,0.958556,0.055198,0.95163,0.664074,1.443448,0.624
1604,6453,279,376,3177,0.105826,0.958556,0.944941,0.958556,0.055059,0.9517,0.663977,1.443659,0.626667
1605,6453,279,375,3178,0.105545,0.958556,0.945079,0.958556,0.054921,0.95177,0.663879,1.443871,0.627794
1606,6453,279,374,3179,0.105263,0.958556,0.945218,0.958556,0.054782,0.95184,0.663782,1.444082,0.628
1607,6452,280,374,3179,0.105263,0.958408,0.945209,0.958408,0.054791,0.951763,0.663685,1.44407,0.6285
1608,6452,280,373,3180,0.104982,0.958408,0.945348,0.958408,0.054652,0.951833,0.663588,1.444282,0.628889
1609,6451,281,373,3180,0.104982,0.958259,0.94534,0.958259,0.05466,0.951756,0.663491,1.444269,0.629497
1610,6451,281,372,3181,0.1047,0.958259,0.945479,0.958259,0.054521,0.951826,0.663393,1.444481,0.63
1611,6448,284,365,3188,0.10273,0.957813,0.946426,0.957813,0.053574,0.952086,0.662421,1.445929,0.632394
1612,6448,284,364,3189,0.102449,0.957813,0.946565,0.957813,0.053435,0.952156,0.662324,1.446141,0.632851
1613,6448,284,363,3190,0.102167,0.957813,0.946704,0.957813,0.053296,0.952226,0.662227,1.446353,0.635
1614,6446,286,363,3190,0.102167,0.957516,0.946688,0.957516,0.053312,0.952071,0.662032,1.446329,0.637391
1615,6446,286,362,3191,0.101886,0.957516,0.946827,0.957516,0.053173,0.952142,0.661935,1.446542,0.6375
1616,6446,286,361,3192,0.101604,0.957516,0.946966,0.957516,0.053034,0.952212,0.661838,1.446754,0.638424
1617,6446,286,360,3193,0.101323,0.957516,0.947105,0.957516,0.052895,0.952282,0.66174,1.446967,0.638571
1618,6446,286,359,3194,0.101041,0.957516,0.947245,0.957516,0.052755,0.952353,0.661643,1.447179,0.639012
1619,6445,287,359,3194,0.101041,0.957368,0.947237,0.957368,0.052763,0.952275,0.661546,1.447168,0.639524
1620,6445,287,358,3195,0.10076,0.957368,0.947376,0.957368,0.052624,0.952346,0.661449,1.44738,0.639615
1621,6445,287,357,3196,0.100478,0.957368,0.947515,0.957368,0.052485,0.952416,0.661351,1.447593,0.639722
1622,6445,287,356,3197,0.100197,0.957368,0.947655,0.957368,0.052345,0.952487,0.661254,1.447806,0.64
1623,6443,289,352,3201,0.099071,0.957071,0.948197,0.957071,0.051803,0.952613,0.660671,1.448635,0.646212
1624,6443,289,351,3202,0.09879,0.957071,0.948337,0.957071,0.051663,0.952684,0.660574,1.448848,0.64625
1625,6443,289,350,3203,0.098508,0.957071,0.948476,0.957071,0.051524,0.952754,0.660476,1.449061,0.646824
1626,6443,289,349,3204,0.098227,0.957071,0.948616,0.957071,0.051384,0.952825,0.660379,1.449274,0.647231
1627,6443,289,348,3205,0.097945,0.957071,0.948756,0.957071,0.051244,0.952895,0.660282,1.449488,0.6475
1628,6442,290,348,3205,0.097945,0.956922,0.948748,0.956922,0.051252,0.952818,0.660185,1.449476,0.647778
1629,6441,291,348,3205,0.097945,0.956774,0.948741,0.956774,0.051259,0.95274,0.660088,1.449465,0.648104
1630,6440,292,348,3205,0.097945,0.956625,0.948733,0.956625,0.051267,0.952663,0.65999,1.449453,0.648333
1631,6440,292,347,3206,0.097664,0.956625,0.948873,0.956625,0.051127,0.952733,0.659893,1.449667,0.648427
1632,6440,292,346,3207,0.097382,0.956625,0.949013,0.956625,0.050987,0.952804,0.659796,1.44988,0.65
1633,6438,294,340,3213,0.095694,0.956328,0.949838,0.956328,0.050162,0.953072,0.659018,1.451141,0.651143
1634,6438,294,339,3214,0.095412,0.956328,0.949978,0.956328,0.050022,0.953142,0.658921,1.451355,0.652
1635,6437,295,339,3214,0.095412,0.956179,0.94997,0.956179,0.05003,0.953065,0.658824,1.451344,0.653961
1636,6437,295,338,3215,0.095131,0.956179,0.950111,0.956179,0.049889,0.953135,0.658726,1.451558,0.654643
1637,6437,295,337,3216,0.094849,0.956179,0.950251,0.956179,0.049749,0.953206,0.658629,1.451772,0.655
1638,6437,295,336,3217,0.094568,0.956179,0.950391,0.956179,0.049609,0.953277,0.658532,1.451987,0.655088
1639,6437,295,335,3218,0.094287,0.956179,0.950532,0.956179,0.049468,0.953347,0.658435,1.452201,0.655152
1640,6435,297,335,3218,0.094287,0.955882,0.950517,0.955882,0.049483,0.953192,0.65824,1.452179,0.656
1641,6434,298,334,3219,0.094005,0.955734,0.95065,0.955734,0.04935,0.953185,0.658046,1.452382,0.656345
1642,6434,298,333,3220,0.093724,0.955734,0.950791,0.955734,0.049209,0.953256,0.657948,1.452597,0.656667
1643,6434,298,332,3221,0.093442,0.955734,0.950931,0.955734,0.049069,0.953326,0.657851,1.452811,0.657143
1644,6433,299,332,3221,0.093442,0.955585,0.950924,0.955585,0.049076,0.953249,0.657754,1.4528,0.657778
1645,6432,300,332,3221,0.093442,0.955437,0.950917,0.955437,0.049083,0.953171,0.657657,1.452789,0.66
1646,6428,304,329,3224,0.092598,0.954843,0.95131,0.954843,0.04869,0.953073,0.656976,1.45339,0.661387
1647,6428,304,328,3225,0.092316,0.954843,0.951451,0.954843,0.048549,0.953144,0.656879,1.453605,0.661429
1648,6428,304,327,3226,0.092035,0.954843,0.951591,0.954843,0.048409,0.953214,0.656782,1.45382,0.663333
1649,6428,304,326,3227,0.091753,0.954843,0.951732,0.954843,0.048268,0.953285,0.656684,1.454035,0.66468
1650,6427,305,326,3227,0.091753,0.954694,0.951725,0.954694,0.048275,0.953207,0.656587,1.454025,0.665
1651,6427,305,323,3230,0.090909,0.954694,0.952148,0.954694,0.047852,0.953419,0.656296,1.454671,0.665769
1652,6427,305,322,3231,0.090628,0.954694,0.952289,0.954694,0.047711,0.95349,0.656198,1.454886,0.666667
1653,6427,305,321,3232,0.090346,0.954694,0.95243,0.954694,0.04757,0.953561,0.656101,1.455102,0.666667
1654,6425,307,321,3232,0.090346,0.954397,0.952416,0.954397,0.047584,0.953406,0.655907,1.45508,0.667143
1655,6423,309,321,3232,0.090346,0.9541,0.952402,0.9541,0.047598,0.95325,0.655712,1.455059,0.667333
1656,6423,309,320,3233,0.090065,0.9541,0.952543,0.9541,0.047457,0.953321,0.655615,1.455275,0.669474
1657,6423,309,319,3234,0.089783,0.9541,0.952685,0.9541,0.047315,0.953392,0.655518,1.45549,0.67
1658,6417,315,317,3236,0.08922,0.953209,0.952925,0.953209,0.047075,0.953067,0.65474,1.455858,0.670329
1659,6417,315,316,3237,0.088939,0.953209,0.953067,0.953209,0.046933,0.953138,0.654643,1.456075,0.675455
1660,6417,315,315,3238,0.088657,0.953209,0.953209,0.953209,0.046791,0.953209,0.654545,1.456291,0.675728
1661,6417,315,314,3239,0.088376,0.953209,0.95335,0.953209,0.04665,0.953279,0.654448,1.456507,0.6765
1662,6416,316,314,3239,0.088376,0.95306,0.953343,0.95306,0.046657,0.953202,0.654351,1.456497,0.676799
1663,6415,317,314,3239,0.088376,0.952911,0.953336,0.952911,0.046664,0.953124,0.654254,1.456486,0.677
1664,6415,317,313,3240,0.088095,0.952911,0.953478,0.952911,0.046522,0.953195,0.654157,1.456703,0.678858
1665,6415,317,312,3241,0.087813,0.952911,0.95362,0.952911,0.04638,0.953265,0.654059,1.456919,0.679
1666,6415,317,311,3242,0.087532,0.952911,0.953762,0.952911,0.046238,0.953336,0.653962,1.457136,0.679167
1667,6414,318,311,3242,0.087532,0.952763,0.953755,0.952763,0.046245,0.953259,0.653865,1.457125,0.68
1668,6407,325,303,3250,0.08528,0.951723,0.954844,0.951723,0.045156,0.953281,0.652406,1.458789,0.681
1669,6406,326,303,3250,0.08528,0.951575,0.954837,0.951575,0.045163,0.953203,0.652309,1.458778,0.682222
1670,6405,327,303,3250,0.08528,0.951426,0.95483,0.951426,0.04517,0.953125,0.652212,1.458768,0.683333
1671,6405,327,301,3252,0.084717,0.951426,0.955115,0.951426,0.044885,0.953267,0.652018,1.459203,0.683667
1672,6403,329,301,3252,0.084717,0.951129,0.955101,0.951129,0.044899,0.953111,0.651823,1.459183,0.68586
1673,6403,329,300,3253,0.084436,0.951129,0.955244,0.951129,0.044756,0.953182,0.651726,1.4594,0.686111
1674,6402,330,300,3253,0.084436,0.95098,0.955237,0.95098,0.044763,0.953104,0.651629,1.45939,0.687143
1675,6402,330,299,3254,0.084154,0.95098,0.95538,0.95098,0.04462,0.953175,0.651531,1.459608,0.689167
1676,6402,330,298,3255,0.083873,0.95098,0.955522,0.95098,0.044478,0.953246,0.651434,1.459826,0.689281
1677,6402,330,297,3256,0.083591,0.95098,0.955665,0.95098,0.044335,0.953317,0.651337,1.460044,0.689615
1678,6402,330,296,3257,0.08331,0.95098,0.955808,0.95098,0.044192,0.953388,0.65124,1.460262,0.689847
1679,6402,330,295,3258,0.083028,0.95098,0.95595,0.95098,0.04405,0.953459,0.651142,1.46048,0.69
1680,6391,341,289,3264,0.08134,0.949346,0.956737,0.949346,0.043263,0.953027,0.64949,1.461681,0.691667
1681,6389,343,289,3264,0.08134,0.949049,0.956724,0.949049,0.043276,0.952871,0.649295,1.461661,0.692404
1682,6389,343,288,3265,0.081058,0.949049,0.956867,0.949049,0.043133,0.952942,0.649198,1.46188,0.694286
1683,6388,344,288,3265,0.081058,0.948901,0.95686,0.948901,0.04314,0.952864,0.649101,1.46187,0.694901
1684,6388,344,287,3266,0.080777,0.948901,0.957004,0.948901,0.042996,0.952935,0.649003,1.462089,0.698077
1685,6387,345,287,3266,0.080777,0.948752,0.956997,0.948752,0.043003,0.952857,0.648906,1.462079,0.698571
1686,6386,346,287,3266,0.080777,0.948604,0.956991,0.948604,0.043009,0.952779,0.648809,1.462069,0.7
1687,6379,353,278,3275,0.078244,0.947564,0.958239,0.947564,0.041761,0.952872,0.647253,1.463977,0.702949
1688,6379,353,277,3276,0.077962,0.947564,0.958383,0.947564,0.041617,0.952943,0.647156,1.464197,0.704444
1689,6378,354,277,3276,0.077962,0.947415,0.958377,0.947415,0.041623,0.952865,0.647059,1.464187,0.705556
1690,6378,354,276,3277,0.077681,0.947415,0.958521,0.947415,0.041479,0.952936,0.646962,1.464407,0.705714
1691,6378,354,275,3278,0.077399,0.947415,0.958665,0.947415,0.041335,0.953007,0.646864,1.464627,0.706
1692,6378,354,274,3279,0.077118,0.947415,0.958809,0.947415,0.041191,0.953078,0.646767,1.464848,0.707413
1693,6378,354,273,3280,0.076836,0.947415,0.958954,0.947415,0.041046,0.95315,0.64667,1.465068,0.7075
1694,6378,354,272,3281,0.076555,0.947415,0.959098,0.947415,0.040902,0.953221,0.646573,1.465288,0.708333
1695,6377,355,272,3281,0.076555,0.947267,0.959092,0.947267,0.040908,0.953143,0.646475,1.465279,0.709
1696,6376,356,272,3281,0.076555,0.947118,0.959085,0.947118,0.040915,0.953064,0.646378,1.465269,0.709091
1697,6375,357,272,3281,0.076555,0.94697,0.959079,0.94697,0.040921,0.952986,0.646281,1.46526,0.71
1698,6360,372,268,3285,0.075429,0.944742,0.959565,0.944742,0.040435,0.952096,0.644434,1.466003,0.714
1699,6360,372,267,3286,0.075148,0.944742,0.95971,0.944742,0.04029,0.952167,0.644336,1.466224,0.715
1700,6360,372,266,3287,0.074866,0.944742,0.959855,0.944742,0.040145,0.952238,0.644239,1.466445,0.7165
1701,6360,372,265,3288,0.074585,0.944742,0.96,0.944742,0.04,0.95231,0.644142,1.466667,0.716667
1702,6358,374,264,3289,0.074303,0.944444,0.960133,0.944444,0.039867,0.952224,0.64385,1.46687,0.716944
1703,6357,375,264,3289,0.074303,0.944296,0.960127,0.944296,0.039873,0.952146,0.643753,1.46686,0.718182
1704,6356,376,264,3289,0.074303,0.944147,0.960121,0.944147,0.039879,0.952067,0.643656,1.466851,0.718333
1705,6356,376,263,3290,0.074022,0.944147,0.960266,0.944147,0.039734,0.952138,0.643559,1.467073,0.718824
1706,6355,377,263,3290,0.074022,0.943999,0.96026,0.943999,0.03974,0.95206,0.643461,1.467064,0.719773
1707,6355,377,262,3291,0.073741,0.943999,0.960405,0.943999,0.039595,0.952131,0.643364,1.467285,0.72
1708,6343,389,258,3295,0.072615,0.942216,0.960915,0.942216,0.039085,0.951474,0.641808,1.468065,0.720417
1709,6343,389,257,3296,0.072333,0.942216,0.961061,0.942216,0.038939,0.951545,0.641711,1.468287,0.720833
1710,6342,390,257,3296,0.072333,0.942068,0.961055,0.942068,0.038945,0.951467,0.641614,1.468278,0.728717
1711,6341,391,257,3296,0.072333,0.941919,0.961049,0.941919,0.038951,0.951388,0.641517,1.468269,0.729667
1712,6341,391,256,3297,0.072052,0.941919,0.961194,0.941919,0.038806,0.951459,0.64142,1.468492,0.73
1713,6330,402,248,3305,0.0698,0.940285,0.962299,0.940285,0.037701,0.951165,0.639572,1.470178,0.731563
1714,6330,402,247,3306,0.069519,0.940285,0.962445,0.940285,0.037555,0.951236,0.639475,1.470402,0.731857
1715,6329,403,247,3306,0.069519,0.940137,0.962439,0.940137,0.037561,0.951157,0.639378,1.470393,0.733333
1716,6329,403,246,3307,0.069237,0.940137,0.962586,0.940137,0.037414,0.951229,0.639281,1.470617,0.734462
1717,6328,404,246,3307,0.069237,0.939988,0.96258,0.939988,0.03742,0.95115,0.639183,1.470608,0.734615
1718,6327,405,246,3307,0.069237,0.93984,0.962574,0.93984,0.037426,0.951071,0.639086,1.470599,0.736111
1719,6325,407,246,3307,0.069237,0.939542,0.962563,0.939542,0.037437,0.950913,0.638892,1.470582,0.7375
1720,6325,407,245,3308,0.068956,0.939542,0.962709,0.939542,0.037291,0.950985,0.638794,1.470806,0.738667
1721,6324,408,245,3308,0.068956,0.939394,0.962704,0.939394,0.037296,0.950906,0.638697,1.470797,0.739091
1722,6324,408,244,3309,0.068674,0.939394,0.96285,0.939394,0.03715,0.950977,0.6386,1.471021,0.739167
1723,6324,408,243,3310,0.068393,0.939394,0.962997,0.939394,0.037003,0.951049,0.638503,1.471245,0.739259
1724,6324,408,242,3311,0.068111,0.939394,0.963143,0.939394,0.036857,0.95112,0.638405,1.471469,0.739333
1725,6323,409,242,3311,0.068111,0.939245,0.963138,0.939245,0.036862,0.951042,0.638308,1.471461,0.739595
1726,6322,410,242,3311,0.068111,0.939097,0.963132,0.939097,0.036868,0.950963,0.638211,1.471452,0.74
1727,6310,422,237,3316,0.066704,0.937314,0.9638,0.937314,0.0362,0.950373,0.636558,1.472473,0.740253
1728,6309,423,237,3316,0.066704,0.937166,0.963795,0.937166,0.036205,0.950294,0.636461,1.472464,0.740488
1729,6308,424,237,3316,0.066704,0.937017,0.963789,0.937017,0.036211,0.950215,0.636364,1.472456,0.740667
1730,6307,425,237,3316,0.066704,0.936869,0.963784,0.936869,0.036216,0.950136,0.636266,1.472447,0.740852
1731,6306,426,237,3316,0.066704,0.93672,0.963778,0.93672,0.036222,0.950056,0.636169,1.472439,0.741429
1732,6305,427,237,3316,0.066704,0.936572,0.963773,0.936572,0.036227,0.949977,0.636072,1.47243,0.743333
1733,6304,428,237,3316,0.066704,0.936423,0.963767,0.936423,0.036233,0.949898,0.635975,1.472422,0.744286
1734,6304,428,236,3317,0.066423,0.936423,0.963914,0.936423,0.036086,0.94997,0.635877,1.472647,0.744444
1735,6303,429,236,3317,0.066423,0.936275,0.963909,0.936275,0.036091,0.949891,0.63578,1.472639,0.744556
1736,6303,429,235,3318,0.066141,0.936275,0.964056,0.936275,0.035944,0.949962,0.635683,1.472864,0.745381
1737,6303,429,234,3319,0.06586,0.936275,0.964204,0.936275,0.035796,0.950034,0.635586,1.473089,0.745812
1738,6302,430,234,3319,0.06586,0.936126,0.964198,0.936126,0.035802,0.949955,0.635489,1.473081,0.746528
1739,6301,431,234,3319,0.06586,0.935977,0.964193,0.935977,0.035807,0.949876,0.635391,1.473072,0.749062
1740,6301,431,233,3320,0.065578,0.935977,0.96434,0.935977,0.03566,0.949947,0.635294,1.473298,0.749091
1741,6300,432,233,3320,0.065578,0.935829,0.964335,0.935829,0.035665,0.949868,0.635197,1.473289,0.749524
1742,6300,432,232,3321,0.065297,0.935829,0.964483,0.935829,0.035517,0.94994,0.6351,1.473515,0.75
1743,6280,452,221,3332,0.062201,0.932858,0.966005,0.932858,0.033995,0.949142,0.632086,1.475841,0.750392
1744,6279,453,221,3332,0.062201,0.932709,0.966,0.932709,0.034,0.949063,0.631988,1.475833,0.751429
1745,6278,454,221,3332,0.062201,0.932561,0.965995,0.932561,0.034005,0.948983,0.631891,1.475825,0.752251
1746,6278,454,220,3333,0.06192,0.932561,0.966143,0.932561,0.033857,0.949055,0.631794,1.476052,0.752609
1747,6277,455,220,3333,0.06192,0.932412,0.966138,0.932412,0.033862,0.948976,0.631697,1.476044,0.755
1748,6276,456,220,3333,0.06192,0.932264,0.966133,0.932264,0.033867,0.948896,0.631599,1.476037,0.755217
1749,6275,457,220,3333,0.06192,0.932115,0.966128,0.932115,0.033872,0.948817,0.631502,1.476029,0.755571
1750,6275,457,219,3334,0.061638,0.932115,0.966277,0.932115,0.033723,0.948889,0.631405,1.476256,0.755612
1751,6275,457,218,3335,0.061357,0.932115,0.966425,0.932115,0.033575,0.94896,0.631308,1.476483,0.756667
1752,6274,458,218,3335,0.061357,0.931967,0.96642,0.931967,0.03358,0.948881,0.631211,1.476475,0.758
1753,6272,460,217,3336,0.061075,0.93167,0.966559,0.93167,0.033441,0.948794,0.630919,1.476687,0.758125
1754,6272,460,216,3337,0.060794,0.93167,0.966708,0.93167,0.033292,0.948865,0.630822,1.476915,0.758718
1755,6272,460,215,3338,0.060512,0.93167,0.966857,0.93167,0.033143,0.948937,0.630724,1.477142,0.759167
1756,6271,461,215,3338,0.060512,0.931521,0.966852,0.931521,0.033148,0.948858,0.630627,1.477135,0.76
1757,6256,476,206,3347,0.057979,0.929293,0.968121,0.929293,0.031879,0.94831,0.628294,1.479074,0.760196
1758,6255,477,206,3347,0.057979,0.929144,0.968116,0.929144,0.031884,0.94823,0.628196,1.479067,0.76023
1759,6254,478,206,3347,0.057979,0.928996,0.968111,0.928996,0.031889,0.94815,0.628099,1.479059,0.760909
1760,6253,479,206,3347,0.057979,0.928847,0.968107,0.928847,0.031893,0.948071,0.628002,1.479052,0.760959
1761,6253,479,205,3348,0.057698,0.928847,0.968256,0.928847,0.031744,0.948143,0.627905,1.479281,0.761
1762,6253,479,204,3349,0.057416,0.928847,0.968406,0.928847,0.031594,0.948214,0.627807,1.47951,0.762261
1763,6252,480,204,3349,0.057416,0.928699,0.968401,0.928699,0.031599,0.948135,0.62771,1.479502,0.762561
1764,6251,481,204,3349,0.057416,0.92855,0.968397,0.92855,0.031603,0.948055,0.627613,1.479495,0.762706
1765,6251,481,203,3350,0.057135,0.92855,0.968547,0.92855,0.031453,0.948127,0.627516,1.479724,0.763226
1766,6251,481,202,3351,0.056853,0.92855,0.968697,0.92855,0.031303,0.948199,0.627419,1.479953,0.76375
1767,6251,481,201,3352,0.056572,0.92855,0.968847,0.92855,0.031153,0.948271,0.627321,1.480183,0.764011
1768,6250,482,201,3352,0.056572,0.928402,0.968842,0.928402,0.031158,0.948191,0.627224,1.480175,0.765
1769,6249,483,201,3352,0.056572,0.928253,0.968837,0.928253,0.031163,0.948111,0.627127,1.480168,0.76625
1770,6248,484,201,3352,0.056572,0.928105,0.968832,0.928105,0.031168,0.948031,0.62703,1.480161,0.768148
1771,6247,485,201,3352,0.056572,0.927956,0.968828,0.927956,0.031172,0.947951,0.626932,1.480153,0.768644
1772,6245,487,201,3352,0.056572,0.927659,0.968818,0.927659,0.031182,0.947792,0.626738,1.480138,0.768846
1773,6244,488,201,3352,0.056572,0.92751,0.968813,0.92751,0.031187,0.947712,0.626641,1.480131,0.769
1774,6242,490,201,3352,0.056572,0.927213,0.968803,0.927213,0.031197,0.947552,0.626446,1.480116,0.769375
1775,6241,491,201,3352,0.056572,0.927065,0.968799,0.927065,0.031201,0.947472,0.626349,1.480109,0.7696
1776,6241,491,200,3353,0.05629,0.927065,0.968949,0.927065,0.031051,0.947544,0.626252,1.480339,0.77
1777,6222,510,191,3362,0.053757,0.924242,0.970217,0.924242,0.029783,0.946672,0.623529,1.482276,0.7705
1778,6221,511,191,3362,0.053757,0.924094,0.970212,0.924094,0.029788,0.946592,0.623432,1.482268,0.771579
1779,6220,512,191,3362,0.053757,0.923945,0.970207,0.923945,0.029793,0.946511,0.623335,1.482261,0.771667
1780,6219,513,191,3362,0.053757,0.923797,0.970203,0.923797,0.029797,0.946431,0.623238,1.482254,0.77375
1781,6219,513,190,3363,0.053476,0.923797,0.970354,0.923797,0.029646,0.946503,0.62314,1.482486,0.77381
1782,6218,514,190,3363,0.053476,0.923648,0.97035,0.923648,0.02965,0.946423,0.623043,1.482478,0.775833
1783,6217,515,190,3363,0.053476,0.9235,0.970345,0.9235,0.029655,0.946343,0.622946,1.482471,0.776429
1784,6216,516,190,3363,0.053476,0.923351,0.97034,0.923351,0.02966,0.946263,0.622849,1.482464,0.776444
1785,6216,516,189,3364,0.053194,0.923351,0.970492,0.923351,0.029508,0.946335,0.622752,1.482696,0.776842
1786,6215,517,189,3364,0.053194,0.923203,0.970487,0.923203,0.029513,0.946255,0.622654,1.482689,0.777273
1787,6215,517,188,3365,0.052913,0.923203,0.970639,0.923203,0.029361,0.946327,0.622557,1.48292,0.777297
1788,6214,518,188,3365,0.052913,0.923054,0.970634,0.923054,0.029366,0.946246,0.62246,1.482913,0.778889
1789,6214,518,187,3366,0.052632,0.923054,0.970786,0.923054,0.029214,0.946318,0.622363,1.483145,0.779681
1790,6211,521,187,3366,0.052632,0.922608,0.970772,0.922608,0.029228,0.946078,0.622071,1.483124,0.78
1791,6193,539,178,3375,0.050099,0.919935,0.972061,0.919935,0.027939,0.94528,0.619446,1.485093,0.7815
1792,6192,540,178,3375,0.050099,0.919786,0.972057,0.919786,0.027943,0.945199,0.619349,1.485086,0.782
1793,6192,540,177,3376,0.049817,0.919786,0.972209,0.919786,0.027791,0.945271,0.619251,1.48532,0.7825
1794,6191,541,177,3376,0.049817,0.919638,0.972205,0.919638,0.027795,0.945191,0.619154,1.485313,0.782857
1795,6190,542,177,3376,0.049817,0.919489,0.9722,0.919489,0.0278,0.94511,0.619057,1.485306,0.783333
1796,6189,543,177,3376,0.049817,0.91934,0.972196,0.91934,0.027804,0.94503,0.61896,1.4853,0.784444
1797,6188,544,177,3376,0.049817,0.919192,0.972192,0.919192,0.027808,0.944949,0.618862,1.485293,0.785
1798,6187,545,177,3376,0.049817,0.919043,0.972187,0.919043,0.027813,0.944869,0.618765,1.485286,0.788
1799,6186,546,177,3376,0.049817,0.918895,0.972183,0.918895,0.027817,0.944788,0.618668,1.485279,0.788889
1800,6185,547,177,3376,0.049817,0.918746,0.972179,0.918746,0.027821,0.944707,0.618571,1.485273,0.789565
1801,6185,547,176,3377,0.049536,0.918746,0.972331,0.918746,0.027669,0.94478,0.618474,1.485506,0.789677
1802,6184,548,176,3377,0.049536,0.918598,0.972327,0.918598,0.027673,0.944699,0.618376,1.4855,0.79
1803,6159,573,168,3385,0.047284,0.914884,0.973447,0.914884,0.026553,0.943258,0.615168,1.487211,0.790309
1804,6159,573,167,3386,0.047003,0.914884,0.973601,0.914884,0.026399,0.94333,0.61507,1.487446,0.790672
1805,6158,574,167,3386,0.047003,0.914736,0.973597,0.914736,0.026403,0.943249,0.614973,1.48744,0.792619
1806,6157,575,167,3386,0.047003,0.914587,0.973593,0.914587,0.026407,0.943168,0.614876,1.487433,0.793275
1807,6156,576,167,3386,0.047003,0.914439,0.973588,0.914439,0.026412,0.943087,0.614779,1.487427,0.793333
1808,6154,578,167,3386,0.047003,0.914141,0.97358,0.914141,0.02642,0.942925,0.614584,1.487414,0.794
1809,6153,579,167,3386,0.047003,0.913993,0.973576,0.913993,0.026424,0.942844,0.614487,1.487408,0.794103
1810,6151,581,167,3386,0.047003,0.913696,0.973568,0.913696,0.026432,0.942682,0.614293,1.487395,0.795714
1811,6150,582,167,3386,0.047003,0.913547,0.973563,0.913547,0.026437,0.942601,0.614195,1.487389,0.796436
1812,6150,582,166,3387,0.046721,0.913547,0.973718,0.913547,0.026282,0.942673,0.614098,1.487624,0.796875
1813,6149,583,166,3387,0.046721,0.913399,0.973713,0.913399,0.026287,0.942592,0.614001,1.487618,0.796923
1814,6148,584,166,3387,0.046721,0.91325,0.973709,0.91325,0.026291,0.942511,0.613904,1.487611,0.797143
1815,6147,585,166,3387,0.046721,0.913102,0.973705,0.913102,0.026295,0.94243,0.613807,1.487605,0.7975
1816,6147,585,165,3388,0.04644,0.913102,0.973859,0.913102,0.026141,0.942502,0.613709,1.487841,0.797778
1817,6146,586,165,3388,0.04644,0.912953,0.973855,0.912953,0.026145,0.942421,0.613612,1.487834,0.7986
1818,6145,587,165,3388,0.04644,0.912805,0.973851,0.912805,0.026149,0.94234,0.613515,1.487828,0.798889
1819,6144,588,165,3388,0.04644,0.912656,0.973847,0.912656,0.026153,0.942259,0.613418,1.487822,0.799286
1820,6143,589,165,3388,0.04644,0.912507,0.973843,0.912507,0.026157,0.942178,0.61332,1.487815,0.8
1821,6112,620,160,3393,0.045032,0.907903,0.97449,0.907903,0.02551,0.940018,0.60982,1.488804,0.800286
1822,6111,621,160,3393,0.045032,0.907754,0.974486,0.907754,0.025514,0.939937,0.609723,1.488798,0.800683
1823,6111,621,159,3394,0.044751,0.907754,0.974641,0.907754,0.025359,0.940009,0.609626,1.489035,0.801364
1824,6110,622,159,3394,0.044751,0.907605,0.974637,0.907605,0.025363,0.939928,0.609528,1.489029,0.802
1825,6109,623,159,3394,0.044751,0.907457,0.974633,0.907457,0.025367,0.939846,0.609431,1.489023,0.8025
1826,6108,624,159,3394,0.044751,0.907308,0.974629,0.907308,0.025371,0.939765,0.609334,1.489017,0.802778
1827,6107,625,159,3394,0.044751,0.90716,0.974625,0.90716,0.025375,0.939683,0.609237,1.48901,0.803889
1828,6107,625,158,3395,0.044469,0.90716,0.974781,0.90716,0.025219,0.939755,0.60914,1.489248,0.804444
1829,6107,625,157,3396,0.044188,0.90716,0.974936,0.90716,0.025064,0.939828,0.609042,1.489486,0.805
1830,6106,626,156,3397,0.043907,0.907011,0.975088,0.907011,0.024912,0.939818,0.608848,1.489718,0.8055
1831,6106,626,155,3398,0.043625,0.907011,0.975244,0.907011,0.024756,0.939891,0.608751,1.489955,0.805714
1832,6105,627,155,3398,0.043625,0.906863,0.97524,0.906863,0.02476,0.939809,0.608653,1.489949,0.806605
1833,6105,627,154,3399,0.043344,0.906863,0.975395,0.906863,0.024605,0.939881,0.608556,1.490187,0.8075
1834,6104,628,153,3400,0.043062,0.906714,0.975547,0.906714,0.024453,0.939872,0.608362,1.49042,0.808333
1835,6103,629,153,3400,0.043062,0.906566,0.975543,0.906566,0.024457,0.939791,0.608264,1.490414,0.808667
1836,6103,629,152,3401,0.042781,0.906566,0.975699,0.906566,0.024301,0.939863,0.608167,1.490652,0.808889
1837,6102,630,151,3402,0.042499,0.906417,0.975852,0.906417,0.024148,0.939854,0.607973,1.490884,0.81
1838,6084,648,139,3414,0.039122,0.903743,0.977664,0.903743,0.022336,0.939251,0.605056,1.493653,0.811912
1839,6084,648,138,3415,0.03884,0.903743,0.977821,0.903743,0.022179,0.939324,0.604959,1.493893,0.814444
1840,6082,650,138,3415,0.03884,0.903446,0.977814,0.903446,0.022186,0.93916,0.604764,1.493882,0.815
